child,parent,description
JZ5538-A-2015,JZ,Across the lines of conflict : facilitating cooperation to build peace 
JQ281-C-2016,JQ,Claiming India from below : activism and democratic transformation 
JV6217-P-2016,JV,The economics of international migration 
JQ98-M-2016,JQ,From the margins to the mainstream : institutionalising minorities in South Asia 
JN442-G-2016,JN,Gender
JV6465-C-2015,JV,How many is too many? : the progressive argument for reducing immigration into the United States 
JV6344-I-2016,JV,Identity and the second generation : how children of immigrants find their space 
JZ1305-C-2016,JZ,New explorations into international relations : democracy
JZ1305-N-2015,JZ,A poststructuralist discourse theory of global politics 
JZ1310-B-2016,JZ,Power and international relations : a conceptual approach 
JN30-R-2015,JN,Research methods in European Union studies 
JV7590-S-2015,JV,The securitisation of migration in the EU : debates since 9
JC328-C-2015,JC,Cultural memories of nonviolent struggles : powerful times 
JF1032-V-2015,JF,E-Voting and identity : 5th International Conference
JC176-E-1990,JC,Edmund Burke : appraisals and applications 
JF799-E-2015,JF,Electronic participation : 7th IFIP 8.5 International Conference
JK421-C-2015,JK,The growth of American government : governance from the Cleveland era to the present 
JQ1992-I-2015,JQ,Institutionalising democracy : the story of the Electoral Commission of South Africa
JZ4850-G-2017,JZ,International organizations in world politics 
JF1525-I-2015,JF,International public relations and public diplomacy : communication and engagement 
JA71-L-2015,JA,The metaphysics of world order : a synthesis of philosophy
JQ1873-N-2015,JQ,The new African civil-military relations 
JZ5584-P-2016,JZ,Peace agreements and durable peace in Africa 
JF1338-P-2016,JF,Public administration : research strategies
JK275-G-2016,JK,Aligning values and politics : empowerment versus entitlement 
JZ5675-F-2016,JZ,Asia's latent nuclear powers : Japan
JQ1850-B-2016,JQ,The birth of the Arab citizen and the changing Middle East 
JN956-B-2015,JN,Britain votes 2015 
JZ5588-N-2014,JZ,CBRN security culture in practice 
JZ6009-A-2015,JZ,Federated defense in the Middle East 
JV6347-D-2015,JV,Gender and international migration : from the slavery era to the global age 
JA71-W-2016,JA,An introduction to political philosophy 
JC359-L-2015,JC,Legacies of empire : imperial roots of the contemporary global order 
JV6465-L-2015,JV,Living together
JV6342-M-2016,JV,Migration and integration : new models for mobility and coexistence 
JN7-S-2016,JN,On the medieval origins of the modern state 
JZ1515-N-2015,JZ,The politics of Canadian foreign policy 
JV305-M-2014,JV,A theory for Indigenous Australian health and human service work : connecting Indigenous knowledge and practice 
JZ4850-G-2015,JZ,Transmitting rights : international organizations and the diffusion of human rights practices 
JQ1879-D-2015,JQ,Democracy
JC323-R-2015,JC,Border shifts : new mobilities in Europe and beyond 
JQ1519-W-2015,JQ,China's Party Congress : power
JV6035-O-2015,JV,The cultural defense of nations : a liberal theory of majority rights 
JC423-E-2016,JC,Democracy and its others 
JV6225-D-2016,JV,Detaining the immigrant other : global and transnational issues 
JF1525-E-2016,JF,Ethical issues and citizen rights in the era of digital government surveillance 
JV6465-E-2016,JV,Integration nation : immigrants
JV7711-G-2015,JV,Ireland and migration in the twenty-first century 
JV6225-C-2016,JV,Migration
JQ881-N-2016,JQ,Political dynamics of grassroots democracy in Vietnam 
JQ1539-Q-2016,JQ,The Taiwan independence movement in and out of power 
JC177-L-2015,JC,Thomas Paine and the idea of human rights 
JC327-G-2015,JC,Time and action in the Scottish Independence Referendum 
JZ5006-U-2016,JZ,The UN Security Council in the twenty-first century 
JZ1720-U-2015,JZ,Understanding public diplomacy in East Asia : middle powers in a troubled region 
JA76-L-2016,JA,Uninformed : why people know so little about politics and what we can do about it 
JV6601-N-2015,JV,Who is worthy of protection? : gender-based asylum and US immigration politics 
JZ1480-P-2016,JZ,Why America misunderstands the world : national experience and roots of misperception 
JF1001-N-2015,JF,Why elections fail 
JZ1480-O-2016,JZ,The ambiguous foreign policy of the United States toward the Muslim world : more than a handshake 
JQ1416-K-2016,JQ,Democratization through migration? : political remittances and participation of Philippine return migrants 
JC423-B-2016,JC,Digital detachment : how computer culture undermines democracy 
JF1525-E-2015,JF,Electronic government and electronic participation : joint proceedings of ongoing research
JC261-B-2015,JC,Foucault's political challenge : from hegemony to truth 
JZ5584-F-2016,JZ,The future of African peace operations : from the Janjaweed to Boko Haram 
JV7597-Z-2016,JV,The great departure : mass migration from Eastern Europe and the making of the free world 
JV6475-I-2015,JV,Immigrant children and youth : psychological challenges 
JZ5584-I-2016,JZ,Interventions in conflict : international peacemaking in the Middle East 
JV8722-J-2016,JV,Japan's demographic revival : rethinking migration
JV6217-M-2015,JV,Migration : economic change
JV1570-P-2016,JV,Political and legal perspectives of the EU Eastern Partnership policy 
JC131-B-2015,JC,Political order and inequality : their foundations and their consequences for human welfare 
JA71-P-2016,JA,Principle and prudence in western political thought 
JC319-M-2015,JC,Prisoners of geography : ten maps that explain everything about the world 
JF1525-H-2016,JF,The regulation of standards in British public life : doing the right thing? 
JQ3585-F-2015,JQ,The roots of Somali political culture 
JC327-D-2015,JC,Secessionism and the European Union : the future of Flanders
JQ1850-S-2016,JQ,Anatomy of authoritarianism in the Arab republics 
JC75-N-2015,JC,Ancient and modern democracy : two concepts of liberty? 
JK467-D-2015,JK,The business of America is lobbying : how corporations became politicized and politics became more corporate 
JN6520-M-2015,JN,Eurasian regionalisms and Russian foreign policy 
JV6033-G-2015,JV,Global migration : old assumptions
JC355-I-2015,JC,Intergovernmental relations in federal systems : comparative structures and dynamics 
JV6035-M-2015,JV,Migration and religion 
JC423-K-2016,JC,On war and democracy 
JV6940-F-2015,JV,Racial and ethnic politics in American suburbs 
JZ4841-L-2016,JZ,Religious NGOs in international relations : the construction of 'the religious' and 'the secular' 
JQ3583-R-2016,JQ,The struggling state : nationalism
JZ5006-N-2016,JZ,UN Security Council reform 
JA74-P-2016,JA,Unspoken politics : implicit attitudes and political thinking 
JQ1826-C-2015,JQ,Post-conflict Syrian state and nation : economic and political development 
JC596-K-2016,JC,Privacy and Fame : How we Expose Ourselves Across Media Platforms 
JZ5865-E-2016,JZ,Ensuring national biosecurity : Institutional Biosafety Committees 
JZ1310-T-2012,JZ,Handbook of international rivalries
JZ5538-W-2012,JZ,When war ends : building peace in divided communities 
JK716-T-2016,JK,The new SES application : writing the Senior Executive Service traditional ECQs and five-page SES resume 
JQ249-I-2016,JQ,Pay commissions of India : First Central Pay Commission (1947) to Seventh Central Pay Commission (2015) : highlights and summary of each of the 7 pay commissions with focus on Seventh Pay Commission 
JK765-H-2015,JK,Defining and applying HRM in the workplace : essentials for the real world 
JV6342-S-2015,JV,The integration of the second generation in Germany : results of the TIES Survey on the descendants of Turkish and Yugoslavian immigrants 
JQ4031-H-2015,JQ,Australia and the monarchy 
JN30-E-2016,JN,EU
JN5935-W-2015,JN,Is citizenship secular? : conceptualising the relation between religion and citizenship in contemporary Dutch society 
JC311-G-2016,JC,Nationalism in Europe since 1945 
JC330-P-2016,JC,The new rulers of the world 
JN1571-D-2015,JN,Power play : the rise of modern Sinn Fein 
JZ4841-S-2016,JZ,Saving lives and staying alive : humanitarian security in the age of risk management 
JA71-R-2016,JA,The terms of order : political science and the myth of leadership 
JA75-A-2015,JA,Wilderness and the common good : a new ethic of citizenship 
JN30-U-2015,JN,United by or against Euroscepticism? : an assessment of public attitudes towards Europe in the context of the crisis 
JQ1875-M-2016,JQ,African institutions : challenges to political
JA85-M-2016,JA,Brand command : Canadian politics and democracy in the age of message control 
JN329-D-2016,JN,Devolution and the UK economy 
JZ6009-K-2016,JZ,EU security policy and crisis management : a quest for coherence 
JZ6374-G-2015,JZ,The fog of peace : a memoir of International peacekeeping in the 21st century 
JZ4871-P-2015,JZ,The guardians : the League of Nations and the crisis of empire 
JZ1305-C-2016,JZ,Martin Wight on fortune and irony in politics 
JN5451-O-2015,JN,The Oxford handbook of Italian politics 
JA71-W-2016,JA,Political political theory : essays on institutions 
JZ5538-P-2016,JZ,Practical approaches to peacebuilding : putting theory to work 
JZ5560-G-2016,JZ,The puzzle of peace : the evolution of peace in the international system 
JZ5538-N-2016,JZ,Social movements in violently divided societies : constructing conflict and peacebuilding 
JV6255-S-2016,JV,Solidarity without borders : Gramscian perspectives on migration and civil society alliances 
JZ1253-T-2016,JZ,Time
JZ1254-C-2016,JZ,US power and the Internet in international relations : the irony of the information age 
JK31-C-2015,JK,Common sense nation : unlocking the forgotten power of the American idea 
JZ1308-C-2015,JZ,Cosmopolitanism : between ideals and reality 
JN40-E-2016,JN,Electronic democracy in Europe : prospects and challenges of e-publics
JZ1570-E-2015,JZ,European Union and the challenges of the new global context 
JV7597-M-2016,JV,Migration and landscape transformation : changes in East Central Europe in the 19th and 20th century 
JK2356-S-2015,JK,The stronghold : how Republicans captured Congress but surrendered the White House 
JQ298-L-2016,JQ,The Communist Party of India and the Indian emergency 
JK1059-M-2015,JK,The First Congress : how James Madison
JN1468-D-2015,JN,Free state or republic? : pen pictures of the historic treaty session of Däil [72\Eireann 
JC596-C-2015,JC,Cultures of privacy : paradigms
JC421-O-2016,JC,On civic republicanism : ancient lessons for global politics 
JX1635-A-2015,JX,The rise of modern diplomacy
JN543-E-2015,JN,The Great Reform Act of 1832 
JV151-D-2016,JV,Decolonising imperial heroes : cultural legacies of the British and French empires 
JV7620-P-2016,JV,An immigration history of Britain : multicultural racism since 1800 
JX1948-B-2015,JX,Radical pacifists in antebellum America 
JQ215-S-1967,JQ,India as a secular state 
JN7041-L-2015,JN,Norway-Sweden : union
JK325-P-2015,JK,The New Deal and the States : federalism in transition 
JN3946-L-2015,JN,The outlawed party : social democracy in Germany
JC513-M-1964,JC,The two kingdoms : ecclesiology in Carolingian political thought 
JN2337-B-2015,JN,Assemblies and representation in Languedoc in the thirteenth century 
JQ211-M-2015,JQ,The transfer of power in India 
JV1027-C-2016,JV,The cultural construction of the British world 
JN111-E-2015,JN,English constitutional documents
JC574-E-2015,JC,Enemies within : cultural hierarchies and liberal political models in the Hispanic world 
JV7633-R-2015,JV,Moving up and getting on : migration
JQ1879-G-2016,JQ,Growing democracy in Africa : elections
JA85-C-2016,JA,Crossing borders
JZ1313-W-2015,JZ,"Machtspolitiek. English+""Power politics "
JZ5588-C-2016,JZ,Seeking security in an insecure world 
JK2281-C-2017,JK,Campaigns on the cutting edge 
JC599-V-2016,JC,Civil rights for beginners 
JC571-H-2016,JC,Restoring dignity in public schools : human rights education in action 
JK1726-G-2016,JK,The Reunited States of America : how we can bridge the partisan divide 
JK1726-L-2016,JK,Crisis point : why we must-- and how we can-- overcome our broken politics in Washington and across America 
JK2316-W-2016,JK,Con job : how Democrats gave us crime
JF1001-D-2015,JF,Deliberation and democracy : innovative processes and institutions 
