child,parent,description
E836-B-1987,E,Ike : the life and times of Dwight D. Eisenhower 
E836-B-1986,E,Dwight D. Eisenhower : hero and politiian 
E836-a-1969,E,The Eisenhower presideny and Amerian foreign poliy 
E836-G-1967,E,John Foster Dulles 
E836--1984,E,The Eisenhower presideny : eleven intimate perspetives of Dwight D. Eisenhower 
E836-E-1986,E,Eisenhower : at war 1943-1945 
E836-E-1963,E,The wine is bitter : the United States and Latin Ameria 
E836-F-1964,E,Dulles over Suez : the theory and pratie of his diplomay 
E836-F-1960,E,Foreign poliy : the next phase : the 1960s 
E836-G-1956,E,The new isolationism : a study in politis and foreign poliy sine 1950 
E836-K-1954,E,Realities of Amerian foreign poliy 
E836-K-1960,E,The strategy of peae 
E836-L-1981,E,Dwight D. Eisenhower : Soldier and Statesman 
E836-N-2012,E,Eisenhower : the White House years 
E836-R-1963,E,National Leadership and Foreign Poliy : a ase Study in the Mobilization of Publi Support 
E836-S-2012,E,Eisenhower : in war and peae 
E836-T-1988,E,The Briker amendment ontroversy : a test of Eisenhower's politial leadership 
E837-E-1981,E,The Eisenhower diaries 
E837-E-1963,E,The White House years 
E837-E-1966,E,The White House years 
E837-E-1970,E,The papers of Dwight David Eisenhower 
E837-E-1989,E,The papers of Dwight David Eisenhower 
E837-E-1996,E,The papers of Dwight David Eisenhower 
E837-E-1978,E,The papers of Dwight David Eisenhower 
E837-E-1984,E,The papers of Dwight David Eisenhower 
E837-E-2001,E,The papers of Dwight David Eisenhower 
E837-A-1969,E,Eisenhower
E837-A-1983,E,Eisenhower 
E837-A-1970,E,The supreme ommander : the war years of General Dwight D. Eisenhower 
E837-h-1959,E,Eisenhower : aptive hero : a study of the general and the President 
E837-G-1982,E,The hidden-hand presideny : Eisenhower as leader 
E837-G-1952,E,Eisenhower : the man and the symbol 
E837-L-1969,E,Eisenhower : the President nobody knew 
E837-M-1952,E,Ameria's man of destiny : an intimate biography of General Eisenhower 
E837-N-1956,E,President Eisenhower's artoon book.
E837-N-1978,E,The Eisenhowers : relutant dynasty 
E8377-R-2009,E,The real making of the president : Kennedy
E8377-W-1962,E,The making of the President
E838-N-1962,E,Six rises 
E8383--1998,E,Ameria in the sixties : right
E8383-H-1988,E,The sixties reader 
E8383-M-2006,E,Time it was : Amerian stories from the sixties 
E8385-H-1978,E,Hubert Humphrey : the man and his dream 
E8385J49-L-1988,E,Historial materials in the Lyndon Baines Johnson Library.
E8385N52-N-1989,E,From the President : Rihard Nixon's seret files 
E839-B-1991,E,Years of disord : Amerian politis and soiety
E839-B-1970,E,Between two ages : Ameria's role in the tehnetroni era 
E839-o-1995,E,The golden age is in us : journeys and enounters
E839-D-1971,E,hanging soures of power : Amerian politis in the 1970s 
E839--1999,E,The historial ditionary of the 1970s 
E839-H-1992,E,Anti-Amerianism : ritiques at home and abroad
E839-H-1975,E,Deade of disillusionment : the Kennedy-Johnson years 
E839-L-1969,E,Ameria in risis : photographs for Magnum 
E839--2007,E,Major problems in Amerian history sine 1945 : douments and essays.
E839--2001,E,Major problems in Amerian history sine 1945 : douments and essays 
E839--1992,E,Major problems in Amerian history sine 1945 : douments and essays 
E839-M-1975,E,A brief history of the United States sine 1945 
E839-M-1984,E,The unraveling of Ameria : a history of liberalism in the 1960s 
E839-O-1971,E,oming apart : an informal history of Ameria in the 1960's 
E839-P-2013,E,The unwinding : an inner history of the new Ameria 
E839-P-2005,E,Restless giant : the United States from Watergate to Bush v. Gore 
E839-P-1995,E,Empire or republi : Amerian global power and domesti deay 
E839-P-1968,E,Ameria the hanging nation 
E839-T-1988,E,The great divide : seond thoughts on the Amerian dream 
E839--1998,E,The times were a hangin' : the sixties reader 
E839--1980,E,The United States in the 1980s 
E8394-h-1988,E,The homsky reader 
E8394-o-1979,E,The Amerians : fifty Letters from Ameria on our Life and Times 
E8394--2001,E,Imagine nation : the Amerian ounterulture of the 1960s and 70's 
E8394-K-1969,E,Ameria : the mixed urse 
E8394-K-1995,E,The thirty years' wars : dispathes and diversions of a radial journalist
E8394-L-2006,E,The peae of illusions : Amerian grand strategy from 1940 to the present 
E8394-Y-1972,E,The postwar epoh : perspetives on Amerian history sine 1945 
E8395--1995,E,An Amerian quarter entury : US politis from Vietnam to linton 
E8395-B-1994,E,Ameria's right turn : from Nixon to Bush 
E8395-a-2020,E,The age of entitlement : Ameria sine the sixties 
E8395--2003,E,The onservative sixties 
E8395-o-1973,E,onsequenes of failure 
E8395-G-1966,E,The party that lost its head 
E8395-G-1970,E,The onsiene of a majority 
E8395-H-2008,E,They knew they were right : the rise of the neoons 
E8395-J-1967,E,The New Radials : a Report with Douments 
E8395-L-1970,E,The hidden risis in Amerian politis 
E8395-M-2004,E,Happy days and wonder years : the fifties and the sixties in ontemporary politis 
E8395-M-2002,E,Suburban warriors : the origins of the new Amerian right 
E8395-M-1971,E,Radials or onservatives : the ontemporary Amerian right 
E8395-M-1989,E,Domesti poliy and ideology : presidents and the Amerian state 1964-1987 
E8395-M-1972,E,Toothing stones : rethinking the politial 
E8395-M-1994,E,Beyond the liberal onsensus : a politial history of the United States sine 1965 
E8395-M-1973,E,War
E8395-N-1967,E,A Propheti Minority 
E8395-O-1998,E,Too good to be forgotten : hanging Ameria in the '60s and '70s 
E8395--2004,E,Publi affairs : politis in the age of sex sandals 
E8395-P-1972,E,The Megastates of Ameria : People
E8395-R-1988,E,News as hegemoni reality : Amerian politial ulture and the framing of news aounts 
E8395-R-1986,E,Washington 
E8395-R-1981,E,Press
E8395--2010,E,Speaking out : ativism and protest in the 1960s and 1970s 
E8395-S-1975,E,Power Shift : the Rise of the Southern Rim and its hallenge to the Eastern Establishment 
E8395-S-1973,E,The indignant years : art and artiles from the Op-Ed page of the New York Times 
E8395-S-2002,E,The Republian asendany : Amerian politis
E8395-S-2001,E,A time for hoosing : the rise of modern Amerian onservatism 
E8395-S-1988,E,Ameria's hidden suess : a reassessment of publi poliy from Kennedy to Reagan 
E8395-V-1996,E,onspiraies
E8395-W-1998,E,Still seeing red : how the old War shapes the new Amerian politis 
E8395-W-1982,E,Ameria in searh of itself : the making of the President
E8395-W-1983,E,Lead time : a journalist's eduation 
E8395-W-1990,E,Presidents and protesters : politial rhetori in the 1960s 
E8398-H-1970,E,Rebellion and repression 
E8398-W-1990,E,Faes of internationalism : publi opinion and Amerian foreign poliy 
E8398A49-U-1968,E,Subversive involvement in disruption of 1968 Demorati Party National onvention : hearings before the ommittee on Un-Amerian Ativities
E840--2003,E,Ameria's role in nation-building : from Germany to Iraq 
E840-A-1995,E,Seurity and sarifie : isolation
E840-A-1998,E,old War illusions : Ameria
E840--1970,E,Ameria and the world from the Truman dotrine to Vietnam 
E840--1989,E,Ameria's global interests : a new agenda 
E840--2005,E,Amerian old War ulture 
E840-A-1988,E,Ameria's quest for supremay and the Third World : a Gramsian analysis 
E840-B-1977,E,The diplomay of detente : the Kissinger era 
E840-B-1983,E,The ideology of philanthropy : the influene of the arnegie
E840-B-1982,E,President arter and Foreign Poliy : the osts of Virtue 
E840-B-1989,E,The Reagan paradox : Amerian foreign poliy in the 1980s 
E840-B-1996,E,Sine Vietnam : the United States in world affairs
E840-B-1991,E,Ameria in the modern world : the transendene of United States hegemony 
E840-a-2005,E,US foreign poliy after the old War : global hegemon or relutant sheriff 
E840-a-1998,E,Writing seurity : United States foreign poliy and the politis of identity 
E840-h-1981,E,Radial priorities 
E840-h-1979,E,The politial eonomy of human rights.
E840-o-1995,E,Demoraies and foreign poliy : publi partiipation in the United States and the Netherlands 
E840--2012,E,orporate power and globalization in US foreign poliy 
E840-u-2006,E,Inventing the axis of evil : the truth about North Korea
E840-a-1997,E,Unwinnable wars : Amerian power andhni onflit 
E840-a-1970,E,The Atlanti Fantasy : the U.S.
E840-a-1992,E,Writing seurity : United States foreign poliy and the politis of identity 
E840-a-1971,E,The foreign affairs fudge fatory 
E840-h-1993,E,Year 501 : the onquest ontinues 
E840-l-1966,E,The obligations of power : Amerian diplomay in the searh for peae 
E840-l-1994,E,The two faes of national interest 
E840--1986,E,onsensus : issues and problems 
E840--1991,E,ontemporary U.S. foreign poliy : douments and ommentary 
E840-y-1997,E,After the old War : Amerian foreign poliy
E840--1999,E,The domesti soures of Amerian foreign poliy : insights and evidene 
E840-D-1990,E,reating the seond old War : the disourse of politis 
E840-D-1984,E,Our own worst enemy : the unmaking of Amerian foreign poliy 
E840--1994,E,The diplomay of the ruial deade : Amerian foreign relations during the 1960s 
E840-D-1997,E,Amerian foreign poliy : arter to linton 
E840-E-2004,E,Projetions of power : framing news
E840--1985,E,Estrangement : Ameria and the world 
E840-F-1983,E,The intemperate zone : the Third World hallenge to U.S. foreign poliy 
E840-F-1966,E,New horizons for the United States in world affairs 
E840-F-1990,E,The politis of international law : U.S. foreign poliy reonsidered 
E840-F-1989,E,The prie of empire 
E840-G-1970,E,The enemy : notes on imperialism and revolution 
E840-G-1994,E,The logi of fore : the dilemma of limited war in Amerian foreign poliy 
E840-G-1973,E,The great Nixon turn-around : Ameria's new foreign poliy in the post-liberal era (how a old Warrier limbed lean out of his skin) : essays and artiles with an introdutory statement 
E840-G-1993,E,A brief history of the future : the United States in a hanging world order 
E840-G-1984,E,Roots of failure : United States poliy in the Third World 
E840-H-2017,E,A world in disarray : Amerian foreign poliy and the risis of the old order 
E840-H-1994,E,Peripheral visions : deterrene theory and Amerian foreign poliy in the Third World
E840-H-1970,E,The new age of Amerian foreign poliy 
E840-H-1985,E,To preserve the Republi : United States foreign poliy 
E840-H-1967,E,To Move a Nation : the Politis of Foreign Poliy in the Administration of John F. Kennedy 
E840-H-1993,E,The politis of poliy-making in defense and foreign affairs : oneptual models and bureaurati politis 
E840-H-1990,E,The politis of poliy-making in defense and foreign affairs : oneptual models and bureaurati politis 
E840-H-1980,E,Primay or world order : Amerian foreign poliy sine the old War 
E840-H-1984,E,Amerian leadership in world affairs : Vietnam and the breakdown of onsensus 
E840-H-1996,E,Publi opinion and Amerian foreign poliy 
E840-I-1985,E,On the edge of an abyss : from Truman to Reagan : the dotrines and realities of the nulear age 
E840-I-2006,E,Liberal order and imperial ambition : essays on Amerian power and world politis 
E840-J-2007,E,Amerian foreign poliy : the dynamis of hoie in the 21st entury 
E840-J-2014,E,Amerian foreign poliy : the dynamis of hoie in the 21st entury 
E840-J-2003,E,Amerian foreign poliy : the dynamis of hoie in the 21st entury 
E840-J-2004,E,Blowbak : the osts and onsequenes of Amerian empire 
E840-J-2001,E,Blowbak.
E840-J-2010,E,Dismantling the empire : Ameria's last best hope 
E840-J-2006,E,ongress and the old War 
E840-J-1973,E,U.S. foreign poliy in a hanging world : the Nixon administration
E840-K-2005,E,A world of regions : Asia and Europe in the Amerian imperium 
E840-K-1999,E,Misreading the publi : the myth of a new isolationism 
E840-K-1968,E,To seek a newer world 
E840-K-1990,E,The star-spangled mirror : Ameria's image of itself and the world 
E840-K-1977,E,Amerian foreign poliy 
E840-K-1969,E,Amerian foreign poliy : three essays 
E840-K-1962,E,The great debates : bakground
E840-K-1986,E,Endless enemies : the making of an unfriendly world 
E840-L-2011,E,The right kind of revolution : modernization
E840-L-2005,E,The old War : a post-old War history  Ralph B. Levering.
E840-L-1994,E,The old war : a post-old war history 
E840-L-1982,E,Soviet Pereptions of U.S. Foreign Poliy : a Study of Ideology
E840-L-1967,E,Imperial Ameria : the international politis of primay 
E840-M-2013,E,Understanding Amerian power : the hanging world of US foreign poliy 
E840-M-2003,E,Amerian exeptionalism and the legay of Vietnam : U.S. foreign poliy sine 1974 
E840-M-2004,E,Good Muslim
E840-M-1994,E,Strategi publi diplomay and Amerian foreign poliy : the evolution of influene 
E840-M-1996,E,Amerian foreign poliy sine the Vietnam War : the searh for onsensus from Nixon to linton 
E840-M-1991,E,Reonstruting onsensus : Amerian foreign poliy sine the Vietnam War 
E840-M-1983,E,Writing history and making poliy : the old War
E840-M-1982,E,Ideology and Foreign Poliy : some Problems of the Reagan Administration 
E840--1984,E,Moral dimensions of Amerian foreign poliy :his in foreign poliy series 
E840-M-1967,E,The anti-Amerians 
E840-N-2002,E,At home abroad : identity and power in Amerian foreign poliy 
E840-N-1996,E,The publi dimension of foreign poliy 
E840-N-1990,E,Bound to lead : the hanging nature of Amerian power 
E840--2006,E,Nation-building : beyond Afghanistan and Iraq 
E840--1973,E,National strategy in a deade of hange : an emerging U.S. poliy 
E840-N-1987,E,Foreign poliy making and the Amerian politial system 
E840-N-1992,E,Demoray and foreign poliy : the fallay of politial realism 
E840-N-1988,E,1999 : vitory without war 
E840-N-1980,E,The real war 
E840-N-1995,E,Isolationism reonfigured : Amerian foreign poliy for a new entury 
E840-N-1975,E,Kissinger's grand design 
E840-O-1973,E,The next phase in foreign poliy 
E840-P-1995,E,Against empire 
E840--1981,E,President Reagan and Foreign Poliy 
E840-R-1975,E,Interest and Ideology : the Foreign Poliy Belief of Amerian Businessmen 
E840-S-2006,E,The United States and right-wing ditatorships
E840-S-2018,E,U.S. foreign poliy and Muslim women's human rights 
E840-S-1998,E,Vietnam syndrome : impat on US foreign poliy 
E840-S-1970,E,Ameria's world role in the 70s 
E840-S-1983,E,Peddlers of risis : the ommittee on the Present Danger and the politis of ontainment 
E840-S-1988,E,Deadly paradigms : the failure of U.S. ounterinsurgeny poliy 
E840-S-1993,E,Imperial alibis : rationalizing U.S. intervention after the old War 
E840-S-1995,E,Temptations of a superpower 
E840-T-1971,E,The radial Left and Amerian foreign poliy 
E840-T-1973,E,Globalism and its ritis : the Amerian foreign poliy debate of the 1960s 
E840-T-1972,E,Three rises in Amerian foreign affairs and a ontinuing revolution 
E840-T-1968,E,Nation or empire : the debate over Amerian foreign poliy 
E840--1978,E,United States national seurity poliy in the deade ahead 
E840--1992,E,U.S. foreign poliy after the old War 
E840-V-1980,E,Amerian dream - global nightmare : the dilemma of U.S. human rights poliy 
