child,parent,description
J1510-G-2013,J,Bridges across an impossible divide : the inner lives of Arab and Jewish  peacemakers 
J1510-G-2004,J,Defending the west 
J1510-G-1975,J,Essays in Peace Research 
J1510-G-1970,J,Co-operation in Europe 
J1510-G-1976,J,Essays in Peace Research 
J1510-G-1978,J,Essays in Peace Research 
J1510-G-1980,J,Essays in Peace Research 
J1510-G-1985,J,Searching for world security : understanding global armament and disarmament 
J1510-G-1967,J,L'intervention des Nations Unies au Congo 1960-1964 
J1510-G-1945,J,The papacy and world peace : a study of the christmas messages of Pope Pius 12 
J1510-G-1955,J,The United Nations and the maintenance of international peace and security 
J1510-G-1962,J,The United Nations in the Congo : a quest for peace 
J1510-H-2007,J,Crafting peace : power-sharing institutions and the negotiated settlement of civil wars 
J1510-H-2013,J,Humanitarian intervention : an introduction 
J1510-H-2012,J,The responsibility to protect : rhetoric, reality and the future of humanitarian intervention 
J1510-H-1994,J,Peacekeeping in transition : the United Nations in Cambodia 
J1510-H-2018,J,The use of force and international law 
J1510-H-2009,J,Insecure spaces : peacekeeping, power and performance in Haiti, Kosovo and Liberia 
J1510-H-2004,J,Understanding global security 
J1510-H-1970,J,The impartial soldier 
J1510-H-1969,J,United Nations Peacekeeping, 1946-1967 : Documents and Commentary 
J1510-H-1980,J,United Nations Peacekeeping, 1946-1967 : Documents and Commentary 
J1510-H-1971,J,United Nations peacekeeping : past lessons and future prospects 
J1510-H-1967,J,A strategy of peace in a changing world 
J1510-H-1966,J,Peace is Possible : a Reader for Laymen 
J1510-H-1983,J,Weapons and peace 
J1510-H-1972,J,Security in Europe 
J1510-I-2017,J,Everyday resistance, peacebuilding and state-making : insights from 'Africa's World War' 
J1510--1986,J,International conflict resolution : theory and practice 
J1510--1978,J,International crises and crisis management : an East-West symposium 
J1510-C-1975,J,International terrorism and world security 
J1510-I-1985,J,Conflict and crisis of international order : new tasks of peace research : proceedings ... 
J1510-I-1979,J,Peace, development and new international economic order : proceedings 
J1510-I-1975,J,Proceedings of the International Peace Research Association Fifth General Conference 1975.
J1510-I-1966,J,Proceedings of the International Peace Research Association inaugural conference.
J1510-J-2007,J,Security and diplomacy in the Western Balkans : the experience of a small state and its diplomat : a selection of papers (2000-2006) 
J1510-J-2015,J,Mission accomplished : the crisis of international intervention 
J1510-J-2000,J,Peace and conflict studies : an introduction 
J1510-J-2001,J,Why peacekeeping fails 
J1510-J-1990,J,Peacekeeping in international politics 
J1510-J-1969,J,The politics of peace-keeping 
J1510-J-1999,J,Cosmopolitan mediation : conflict resolution and the Oslo Accords 
J1510-W-1999,J,Security, strategy, and critical theory 
J1510-K-2007,J,Human security : reflections on globalization and intervention 
J1510-K-2006,J,Toward perpetual peace and other writings on politics, peace, and history 
J1510-K-1983,J,Perpetual peace, and other essays on politics, history, and morals 
J1510-K-2013,J,The Middle East peace process and the EU : foreign policy and security strategy in international politics 
J1510-K-2005,J,Security and international relations 
J1510-K-2008,J,Reconstructing patriarchy after the Great War : women, gender, and postwar reconciliation between nations 
J1510-K-2010,J,How enemies become friends : the sources of stable peace 
J1510-K-1957,J,Perpetual peace 
J1510-K-1903,J,Perpetual peace : a philosophical essay, 1795 
J1510-K-1944,J,Peace through law 
J1510-K-1967,J,Nuclear non-proliferation in a world of nuclear powers 
J1510-L-2004,J,Military intervention : cases in context for the twenty-first century 
J1510-L-2002,J,War of the worlds : what about peace 
J1510-L-1997,J,Building peace : sustainable reconciliation in divided societies 
J1510-L-2005,J,Demilitarizing politics : elections on the uncertain road to peace 
J1510-L-1916,J,Enforced peace : proceedings of the first annual national assemblage...1916.
J1510-L-1965,J,Crisis in the Congo : a United Nations force in action 
J1510-L-1967,J,Uncertain mandate : politics of the U.N. Congo operation 
J1510-L-1944,J,Liberal plan for peace.
J1510-L-1973,J,Humanitarian intervention and the United Nations 
J1510-L-2003,J,War and reconciliation : reason and emotion in conflict resolution 
J1510-L-1957,J,Is peace possible 
J1510-L-1974,J,The Search for Peace : an Appraisal of Alternative Approaches 
J1510-L-1970,J,The international regulation of frontier disputes 
J1510-M-2006,J,No war, no peace : the rejuvenation of stalled peace processes and peace accords 
J1510-M-2012,J,Security, the environment and emancipation : contestation over environmental change 
J1510-M-2005,J,Humanitarian intervention and safety zones : Iraq, Bosnia, and Rwanda 
J1510-M-2015,J,The need to help : the domestic arts of international humanitarianism 
J1510-M-2016,J,The conceit of humanitarian intervention 
J1510-M-2011,J,International dispute settlement 
J1510-M-2003,J,Preventors of war : emergent conflict and peaceful change 
J1510-M-2009,J,Securing Europe : western interventions towards a new security community 
J1510-M-2000,J,The weapons state : proliferation and the framing of security 
J1510-M-1973,J,Fifty two peaceful societies 
J1510-M-1998,J,International dispute settlement 
J1510-M-1947,J,Peace or anarchy 
J1510-M-1986,J,Norman Angell and the futility of war : peace and the public mind 
J1510-M-1981,J,Peacemaking and the Consultant's Role 
J1510-M-1983,J,The United Nations and the control of international violence : a legal and political analysis 
J1510-N-2008,J,Critique of security 
J1510-N-2007,J,Understanding homeland security : policy, perspectives, and paradoxes 
J1510-N-1974,J,Collective security and the United Nations : a definition of the U.N. security system 
J1510-N-1960,J,Einstein on peace 
J1510-N-1984,J,Real peace 
J1510-O-2010,J,Understanding peace research : methods and challenges 
J1510-O-2011,J,International authority and the responsibility to protect 
J1510-O-2003,J,Reading humanitarian intervention : human rights and the use of force in international law 
J1510--2018,J,The Oxford handbook of international security 
J1510--2012,J,The Oxford handbook of the economics of peace and conflict 
J1510-O-1985,J,Peace with work to do : the academic study of peace 
J1510-P-2004,J,At war's end : building peace after civil conflict 
J1510-P-2003,J,The retreat to unfreedom : essays on the emerging World order 
J1510-P-2012,J,Humanitarian intervention and the responsibility to protect : who should intervene 
J1510-P-2010,J,Critical security studies : an introduction 
J1510-P-2011,J,Next catastrophe : reducing our vulnerabilities to natural, industrial, and terrorist disasters 
J1510-P-1999,J,Changing security agendas and the Third World 
J1510-P-2006,J,Peace operations seen from below : UN missions and local people 
J1510-P-2016,J,The women in blue helmets : gender, policing, and the UN's first all-female peacekeeping unit 
J1510-P-1995,J,From Cold War to hot peace : UN interventions, 1947-1994 
J1510--1991,J,Peace culture and society : transnational research and dialogue 
J1510--1983,J,Peacekeeping : appraisals and proposals 
J1510-P-1930,J,The Anglo-American peace movement in the mid-nineteenth century 
J1510--1985,J,Policies for common security.
J1510--1969,J,Preventing the spread of nuclear weapons 
J1510--1987,J,The quest for peace : transcending collective violence and war among societies, cultures and states 
J1510-R-2011,J,The US-EU security relationship : the tensions between a European and a global agenda 
J1510-R-2015,J,Disarming conflict 
J1510-L-2009,J,Rethinking peace and security : new dimensions, strategies and actors 
J1510-R-2009,J,Liberal peace transitions : between statebuilding and peacebuilding 
J1510-R-2007,J,The transformation of peace 
J1510-R-2016,J,Securitycapital : general theory of pacification /
J1510-R-2001,J,Triangulating peace : democracy, interdependence, and international organizations 
J1510-R-1973,J,The origins of peace : a study of peacemaking and the structure of peace settlements 
J1510-R-1995,J,The new UN peacekeeping : building peace in lands of conflict after the Cold War 
J1510-R-1985,J,Sexism and the war system 
J1510-R-1993,J,Women of peace : feminist visions of global security 
J1510--1954,J,Research for peace : essays 
J1510-R-1974,J,The thin blue line : international peacekeeping and its future 
J1510-R-1984,J,The theory and practice of peacekeeping 
J1510-R-1988,J,Decision-making during international crises 
J1510-R-2008,J,Dictionary of international security 
J1510-R-1968,J,Law, Power, and the Pursuit of Peace 
J1510-R-1998,J,Civil wars, civil peace : an introduction to conflict resolution 
